Iranian Journal of Veterinary Research;Iran J. Veterinary Res.
Iranian Journal of Science and Technology-Transactions of Electrical Engineering;Iran. J. Sci. Technol.-Trans. Electr. Eng.
Legal Medicine;Leg. Med.
Computational Methods in Applied Mathematics;Comput. Methods Appl. Math.
Journal of Gemmology;J. Gemmol.
Journal of Personnel Psychology;J. Pers. Psychol
Autex Research Journal;Autex Res. J.
AGRICULTURAL AND FOOD SCIENCE;Agr. Food Sci.
Revista Portuguesa de Cardiologia;Rev. Port. Cardiol.
MOLECULAR BIOLOGY;Mol. Biol.
Health Care for Women International;Health Care Women Int.
Space and Culture;Space Cult.
INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE;Int. J. Pattern Recognit. Artif. Intell.
Journal of Environmental Engineering and Landscape Management;J. Environ. Eng. Landsc. Manag.
Journal of Global Information Management;J. Glob. Inf. Manag.
European Journal of Taxonomy;Eur. J. Taxon.
JOURNAL OF NEAR INFRARED SPECTROSCOPY;J. Near Infrared Spectrosc.
JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME;J. Dyn. Syst. Meas. Control-Trans. ASME
INTERNATIONAL INTERACTIONS;Int. Interact.
ZEITSCHRIFT FUR RHEUMATOLOGIE;Z. Rheumatol.
Korean Journal of Orthodontics;Korean J. Orthod.
JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY;J. Radioanal. Nucl. Chem.
Journal of Earth System Science;J. Earth Syst. Sci.
IET Information Security;IET Inf. Secur.
European Journal of Industrial Engineering;Eur. J. Ind. Eng.
African Journal of Emergency Medicine;Afr. J. Emerg. Med.
Transfer-European Review of Labour and Research;Transfer
Journal of Language Identity and Education;J. Lang. Identity Educ.
EURASIAN SOIL SCIENCE;Eurasian Soil Sci.
CANADIAN JOURNAL OF EARTH SCIENCES;Can. J. Earth Sci.
Australasian Psychiatry;Australas. Psychiatry
CLINICAL NEUROPATHOLOGY;Clin. Neuropathol.
German Journal of Human Resource Management-Zeitschrift fur Personalforschung;Ger. J. Hum. Resour. Manag.
JOURNAL OF POLYMER ENGINEERING;J. Polym. Eng.
Cryptography and Communications-Discrete-Structures Boolean Functions and Sequences;Cryptogr. Commun.
HETEROATOM CHEMISTRY;Heteroatom Chem.
LASER PHYSICS;Laser Phys.
INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS;Int. J. Clin. Pharmacol. Ther.
JOURNAL OF TIME SERIES ANALYSIS;J. Time Ser. Anal.
Plant Ecology and Evolution;Plant Ecol. Evol.
Trabajos de Prehistoria;Trabajos Prehist.
JOURNAL OF BIOLOGICAL PHYSICS;J. Biol. Phys.
British Journal of Learning Disabilities;Brit. J. Learn. Disabil.
ACSMS HEALTH & FITNESS JOURNAL;ACSMS Health Fit. J.
Quarterly Journal of Engineering Geology and Hydrogeology;Q. J. Eng. Geol. Hydrogeol.
OSTRICH;Ostrich
IET Software;IET Softw.
VETERINARY RADIOLOGY & ULTRASOUND;Vet. Radiol. Ultrasound
FOREST PATHOLOGY;Forest Pathol.
JAPANESE JOURNAL OF INFECTIOUS DISEASES;Jpn. J. Infect. Dis.
FEW-BODY SYSTEMS;Few-Body Syst.
ANNALS OF GEOPHYSICS;Ann. Geophys.
Periodica Polytechnica-Civil Engineering;Period. Polytech.-Civ. Eng.
JOURNAL OF BRYOLOGY;J. Bryol.
REVIEWS IN MATHEMATICAL PHYSICS;Rev. Math. Phys.
GRANA;Grana
Revista Espanola de Medicina Nuclear e Imagen Molecular;Rev. Esp. Med. Nucl. Imagen Mol.
International Journal of Fruit Science;Int. J. Fruit Sci.
INTERNATIONAL JOURNAL OF STD & AIDS;Int. J. STD AIDS
VETERINARY AND COMPARATIVE ORTHOPAEDICS AND TRAUMATOLOGY;Vet. Comp. Orthop. Traumatol.
Language Resources and Evaluation;Lang. Resour. Eval.
STANFORD JOURNAL OF INTERNATIONAL LAW;Stanford J. Int. Law
BIOLOGICAL AGRICULTURE & HORTICULTURE;Biol. Agric. Hortic.
SAGE Open;SAGE Open
EXPERIMENTAL PSYCHOLOGY;Exp. Psychol.
JOURNAL OF OFFSHORE MECHANICS AND ARCTIC ENGINEERING-TRANSACTIONS OF THE ASME;J. Offshore Mech. Arct. Eng. Trans. ASME
JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS;J. Contin. Educ. Health Prof.
Journal of Contemporary European Studies;J. Contemp. Eur. Stud.
Jove-Journal of Visualized Experiments;J. Vis. Exp.
Archives of Iranian Medicine;Arch. Iran. Med.
Child Abuse Review;Child Abus. Rev.
JANAC-JOURNAL OF THE ASSOCIATION OF NURSES IN AIDS CARE;J. Assoc. Nurses Aids Care
COMPUTATIONAL COMPLEXITY;Comput. Complex.
RESOURCE GEOLOGY;Resour. Geol
JOURNAL OF REGULATORY ECONOMICS;J. Regul. Econ.
Journal of Bioethical Inquiry;J. Bioethical Inq.
Industrial Robot-The International Journal of Robotics Research and Application;Ind. Robot.
Frontiers of Mathematics in China;Front. Math. China
CROATIAN MEDICAL JOURNAL;Croat. Med. J.
SCANDINAVIAN POLITICAL STUDIES;Scand. Polit. Stud.
International Journal of Steel Structures;Int. J. Steel Struct.
GEOLOGICAL QUARTERLY;Geol. Q.
BIOLOGIA;Biologia
INTERNATIONAL SOCIAL WORK;Int. Soc. Work
KLINISCHE PADIATRIE;Klinische Padiatr.
Language Acquisition;Lang. Acquisition
COMMUNITY DENTAL HEALTH;Community Dent. Health
Pediatric Allergy Immunology and Pulmonology;Pediatr. Allergy Immunol. Pulmonol.
New Zealand Geographer;N. Z. Geogr.
JOURNAL OF MOLLUSCAN STUDIES;J. Molluscan Stud.
Journal of Signal Processing Systems for Signal Image and Video Technology;J. Signal Process. Syst. Signal Image Video Technol.
DISCRETE DYNAMICS IN NATURE AND SOCIETY;Discrete Dyn. Nat. Soc.
JOURNAL OF CONSCIOUSNESS STUDIES;J. Conscious. Stud.
ETRI JOURNAL;ETRI J.
MINERVA CARDIOANGIOLOGICA;Minerva Cardioangiol.
Carpathian Journal of Earth and Environmental Sciences;Carpath. J. Earth Environ. Sci.
CLINICAL LINGUISTICS & PHONETICS;Clin. Linguist. Phon.
AUSTRALIAN ECONOMIC PAPERS;Aust. Econ. Pap.
JOURNAL OF POLITICAL IDEOLOGIES;J. Polit. Ideol.
Canadian Journal of Urology;Can. J. Urol.
PROCESS SAFETY PROGRESS;Process Saf. Prog.
MATHEMATICAL METHODS OF OPERATIONS RESEARCH;Math. Method Oper. Res.
Forum of Mathematics Sigma;Forum Math. Sigma
PHYSICS AND CHEMISTRY OF MINERALS;Phys. Chem. Miner.
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-GEOTECHNICAL ENGINEERING;Proc. Inst. Civil Eng.-Geotech. Eng.
KOREAN JOURNAL OF PARASITOLOGY;Korean J. Parasitol.
INTERNATIONAL TAX AND PUBLIC FINANCE;Int. Tax Public Financ.
JOURNAL OF SOCIOLINGUISTICS;J. Socioling.
Noropsikiyatri Arsivi-Archives of Neuropsychiatry;Noropsikiyatri Ars.
VITIS;Vitis
Multilingua-Journal of Cross-Cultural and Interlanguage Communication;Multilingua
COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING;Comb. Chem. High Throughput Screen
APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY;Appl. Stoch. Models. Bus. Ind.
ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING;Analog Integr. Circuits Process.
World Journal of Clinical Cases;World J. Clin. Cases
Ciencia & Saude Coletiva;Cienc. Saude Coletiva
INTERNATIONAL JOURNAL OF ELECTRONICS;Int. J. Electron.
JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS;J. Electromagn. Waves Appl.
FRONTIERS-A JOURNAL OF WOMEN STUDIES;Frontiers-J. Women Stud.
Journal of Food and Nutrition Research;J. Food Nutr. Res.
ANNALES SOCIETATIS GEOLOGORUM POLONIAE;Ann. Soc. Geol. Pol.
Canadian Journal of School Psychology;Can. J. Sch. Psychol.
JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS;J. Circuits Syst. Comput.
IDENTITIES-GLOBAL STUDIES IN CULTURE AND POWER;Identities-Glob. Stud. Cult. Power
Asian and Pacific Migration Journal;Asian Pac. Migr. J.
Journal of Combinatorial Algebra;J. Comb. Algebra
MECHANICS OF COMPOSITE MATERIALS;Mech. Compos. Mater.
LIBRARY AND INFORMATION SCIENCE;Libr. Inf. Sci.
SCOTTISH JOURNAL OF GEOLOGY;Scott. J. Geol.
JOURNAL OF PSYCHOPHYSIOLOGY;J. Psychophysiol.
FUNDAMENTA INFORMATICAE;Fundam. Inform.
INDUSTRIAL LAW JOURNAL;Ind. Law J.
Supreme Court Review;Supreme Court Rev.
DISTRIBUTED COMPUTING;Distrib. Comput.
Social Inclusion;Soc. Incl.
Science China-Mathematics;Sci. China-Math.
JOURNAL OF VISUALIZATION;J. Vis.
BULLETIN OF THE CHEMICAL SOCIETY OF ETHIOPIA;Bull. Chem. Soc. Ethiop.
ENVIRONMENTAL FORENSICS;Environ. Forensics
IRRIGATION AND DRAINAGE;Irrig. Drain.
Qualitative Sociology;Qual. Sociol.
First Language;First Lang.
JOURNAL OF MOTOR BEHAVIOR;J. Mot. Behav.
DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B;Discrete Contin. Dyn. Syst.-Ser. B
COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS;Commun. Soil Sci. Plant Anal.
AUSTRALIAN ARCHAEOLOGY;Austral. Archaeol.
Critical Care Nursing Clinics of North America;Crit. Care Nurs. Clin. N. Am.
JOURNAL OF THE HISTORY OF BIOLOGY;J. Hist. Biol.
ZOOMORPHOLOGY;Zoomorphology
Intelligence and National Security;Intell. Natl. Secur.
BRAZILIAN JOURNAL OF PHYSICS;Braz. J. Phys.
JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY;J. Microw. Power Electromagn. Energy
Research in the Mathematical Sciences;Res. Math. Sci.
Journal of Psychiatric Practice;J. Psychiatr. Pract.
NEW ASTRONOMY;New Astron.
ANNALES ZOOLOGICI FENNICI;Ann. Zool. Fenn.
Acta Geodaetica et Geophysica;Acta Geod. Geophys.
AMERICAN INDIAN AND ALASKA NATIVE MENTAL HEALTH RESEARCH;Am. Indian Alsk. Nativ. Ment. Health Res.
Child Language Teaching & Therapy;Child Lang. Teach. Ther.
Journal of Spectral Theory;J. Spectr. Theory
Botany;Botany
AMPHIBIAN & REPTILE CONSERVATION;Amphib. Reptile Conserv.
ETHOLOGY ECOLOGY & EVOLUTION;Ethol. Ecol. Evol.
Brazilian Journal of Pharmaceutical Sciences;Braz. J. Pharm. Sci.
Dermatologica Sinica;Dermatol. Sin.
AUSTRALIAN JOURNAL OF CHEMISTRY;Aust. J. Chem.
Social Semiotics;Soc. Semiot.
PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION A-MATHEMATICS;Proc. R. Soc. Edinb. Sect. A-Math.
Focaal-Journal of Global and Historical Anthropology;Focaal
DYNAMICS OF ATMOSPHERES AND OCEANS;Dyn. Atmos. Oceans
Measurement Science Review;Meas. Sci. Rev.
PAKISTAN VETERINARY JOURNAL;Pak. Vet. J.
JOURNAL OF COMBINATORIAL THEORY SERIES B;J. Comb. Theory Ser. B
PHILOSOPHY OF SCIENCE;Philos. Sci.
JOURNAL OF SHIP RESEARCH;J. Ship Res.
HEALTH PHYSICS;Health Phys.
JOURNAL OF THE CANADIAN DENTAL ASSOCIATION;J. Can. Dent. Assoc.
Advances in Mechanical Engineering;Adv. Mech. Eng.
ACTA GASTRO-ENTEROLOGICA BELGICA;Acta Gastro-Enterol. Belg.
European Journal of Integrative Medicine;Eur. J. Integr. Med.
Journal of Medical Ultrasonics;J. Med. Ultrason.
Asian Journal of Technology Innovation;Asian J. Technol. Innov.
Statistical Methods and Applications;Stat. Method. Appl.
ELECTRONICS LETTERS;Electron. Lett.
BULLETIN OF THE HISTORY OF MEDICINE;Bull. Hist. Med.
Rhetoric Society Quarterly;Rhetor. Soc. Q.
Theoretical Economics;Theor. Econ.
Brazilian Journal of Cardiovascular Surgery;Braz. J. Cardiovasc. Surg.
MINERVA PEDIATRICA;Minerva Pediat.
RUSSIAN JOURNAL OF INORGANIC CHEMISTRY;Russ. J. Inorg. Chem.
JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES;J. Liq. Chromatogr. Relat. Technol.
LIBRARY TRENDS;Libr. Trends
JOURNAL OF COMPARATIVE PATHOLOGY;J. Comp. Pathol.
INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY;Int. J. Osteoarchaeol.
Topics in Organometallic Chemistry;Top. Organomet. Chem.
CARTOGRAPHIC JOURNAL;Cartogr. J.
Journal of the Society for Social Work and Research;J. Soc. Soc. Work Res.
Journal of Sexual Aggression;J. Sex. Aggress.
Journal of Neuroscience Psychology and Economics;J. Neurosci. Psychol. Econ.
CANADIAN JOURNAL OF VETERINARY RESEARCH-REVUE CANADIENNE DE RECHERCHE VETERINAIRE;Can. J. Vet. Res.-Rev. Can. Rech. Vet.
FLUCTUATION AND NOISE LETTERS;Fluct. Noise Lett.
Archives of Disease in Childhood-Education and Practice Edition;Arch. Dis. Childhood-Educ. Pract. Ed.
JOURNAL OF INSECT BEHAVIOR;J. Insect Behav.
Journal of Agricultural Engineering;J. Agric. Eng.
Periodico di Mineralogia;Period. Mineral.
POLISH POLAR RESEARCH;Pol. Polar. Res.
CHEMICAL RESEARCH IN CHINESE UNIVERSITIES;Chem. Res. Chin. Univ.
Australian Journal of Primary Health;Aust. J. Prim. Health.
JOURNAL OF RESEARCH IN MUSIC EDUCATION;J. Res. Music Educ.
RESEARCH IN NONDESTRUCTIVE EVALUATION;Res. Nondestruct. Eval.
ENTOMOLOGICAL RESEARCH;Entomol. Res.
ALTERNATIVE THERAPIES IN HEALTH AND MEDICINE;Altern. Ther. Health Med.
MATHEMATICAL PROBLEMS IN ENGINEERING;Math. Probl. Eng.
JOURNAL OF ASIA-PACIFIC ENTOMOLOGY;J. Asia-Pac. Entomol.
ATLA-ALTERNATIVES TO LABORATORY ANIMALS;ATLA-Altern. Lab. Anim.
PROCEEDINGS OF THE LONDON MATHEMATICAL SOCIETY;Proc. London Math. Soc.
SEMINARS IN REPRODUCTIVE MEDICINE;Semin. Reprod. Med.
ETHOS;Ethos
GAYANA BOTANICA;Gayana Bot.
International Journal of Sensor Networks;Int. J. Sens. Netw.
AJAR-African Journal of AIDS Research;AJAR-Afr. J. Aids Res.
DEUTSCHE ENTOMOLOGISCHE ZEITSCHRIFT;Dtsch. Entomol. Z.
COLOR RESEARCH AND APPLICATION;Color Res. Appl.
Contemporary Southeast Asia;Contemp. Southeast Asia
BIO-MEDICAL MATERIALS AND ENGINEERING;Bio-Med. Mater. Eng.
Nordic Psychology;Nord. Psychol.
Ophthalmic Surgery Lasers & Imaging Retina;Ophthalmic Surg. Lasers Imag. Retin.
MIDDLE EAST JOURNAL;Middle East J.
Journal of Mathematical Neuroscience;J. Math. Neurosci.
CARBONATES AND EVAPORITES;Carbonates Evaporites
HEALTH EDUCATION JOURNAL;Health Educ. J.
Journal of Mathematical Fluid Mechanics;J. Math. Fluid Mech.
MILITARY PSYCHOLOGY;Milit. Psychol.
Marine Biology Research;Mar. Biol. Res.
IET Circuits Devices & Systems;IET Circ. Devices Syst.
INDUSTRIAL LUBRICATION AND TRIBOLOGY;Ind. Lubr. Tribol.
Politics Philosophy & Economics;Polit. Philos. Econ.
REVISTA MEXICANA DE FISICA;Rev. Mex. Fis.
Brazilian Journal of Botany;Braz. J. Bot.
INTERNATIONAL JOURNAL OF NUMERICAL MODELLING-ELECTRONIC NETWORKS DEVICES AND FIELDS;Int. J. Numer. Model.-Electron. Netw. Device Fields
Ciencia e Tecnica Vitivinicola;Cienc. Tec. Vitivinic.
Colombia Medica;Colomb. Medica
SCIENCE AND ENGINEERING OF COMPOSITE MATERIALS;Sci. Eng. Compos. Mater.
Journal of Renal Care;J. Ren. Care
JOURNAL OF MULTICULTURAL COUNSELING AND DEVELOPMENT;J. Multicult. Couns. Dev.
COMMENTARII MATHEMATICI HELVETICI;Comment. Math. Helv.
AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE;Afr. J. Range Forage Sci.
Ethnography;Ethnography
HIMALAYAN GEOLOGY;Himal. Geol.
Inzinerine Ekonomika-Engineering Economics;Inz. Ekon.
New Perspectives on Turkey;New Perspect. Turk.
European Law Journal;Eur. Law J.
Bioinspired Biomimetic and Nanobiomaterials;Bioinspired Biomim. Nanobiomat.
ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE;Enceph.-Rev. Psychiatr. Clin. Biol. Ther.
Acta Reumatologica Portuguesa;Acta Reumatol. Port.
JOURNAL OF EXPERIMENTAL AND THEORETICAL PHYSICS;J. Exp. Theor. Phys.
OXFORD ECONOMIC PAPERS-NEW SERIES;Oxf. Econ. Pap.-New Ser.
BOREAL ENVIRONMENT RESEARCH;Boreal Environ. Res.
International Journal of Forest Engineering;Int. J. Forest Eng.
JOURNAL OF PEDIATRIC HEMATOLOGY ONCOLOGY;J. Pediatr. Hematol. Oncol.
Bradleya;Bradleya
CONTEMPORARY SOCIOLOGY-A JOURNAL OF REVIEWS;Contemp. Sociol.-J. Rev.
UNIVERSITY OF ILLINOIS LAW REVIEW;Univ. Ill. Law Rev.
GAMES AND ECONOMIC BEHAVIOR;Games Econ. Behav.
INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS;Int. J. Coop. Inf. Syst.
Journal of East Asian Studies;J. East Asian Stud.
Journal of Foot & Ankle Surgery;J. Foot Ankle Surg.
Therapeutic Hypothermia and Temperature Management;Ther. Hypothermia Temp. Manag.
LYMPHOLOGY;Lymphology
NODEA-NONLINEAR DIFFERENTIAL EQUATIONS AND APPLICATIONS;NoDea-Nonlinear Differ. Equ. Appl.
TECHNOLOGY AND HEALTH CARE;Technol. Health Care
Vascular;Vascular
Journal of the Royal Army Medical Corps;J. R. Army Med. Corps
HNO;HNO
Mathematical Control and Related Fields;Math. Control Relat. Fields
CAMBRIDGE QUARTERLY OF HEALTHCARE ETHICS;Camb. Q. Healthc. Ethics
Australasian Emergency Care;Australas. Emerg. Care
Sexual and Relationship Therapy;Sex. Relatsh. Ther.
Crop Breeding and Applied Biotechnology;Crop. Breed. Appl. Biotechnol.
JOURNAL OF SPACECRAFT AND ROCKETS;J. Spacecr. Rockets
Electronic Journal of Differential Equations;Electron. J. Differ. Equ.
AUSTRALIAN VETERINARY JOURNAL;Aust. Vet. J.
ZEITSCHRIFT FUR GERONTOLOGIE UND GERIATRIE;Z. Gerontol. Geriatr.
Polish Journal of Microbiology;Pol. J. Microbiol.
CZECH JOURNAL OF FOOD SCIENCES;Czech. J. Food Sci.
JOURNAL OF VETERINARY DIAGNOSTIC INVESTIGATION;J. Vet. Diagn. Invest.
Nursing Philosophy;Nurs. Philos.
CORNELL LAW REVIEW;Cornell Law Rev.
Bratislava Medical Journal-Bratislavske Lekarske Listy;Bratisl. Med. J.
TRANSPORTATION PLANNING AND TECHNOLOGY;Transp. Plan. Technol.
Journal of Laser Micro Nanoengineering;J. Laser Micro Nanoeng.
Chemistry of Heterocyclic Compounds;Chem. Heterocycl. Compds.
JOURNAL OF PARASITOLOGY;J. Parasitol.
Philosophia Mathematica;Philos. Math.
BULLETIN DU CANCER;Bull. Cancer
BLOOD COAGULATION & FIBRINOLYSIS;Blood Coagul. Fibrinolysis
Advances in Theoretical and Mathematical Physics;Adv. Theor. Math. Phys.
Revista Espanola de Documentacion Cientifica;Rev. Esp. Doc. Cient.
European Early Childhood Education Research Journal;Eur. Early Child. Educ. Res. J.
Water Supply;Water Supply
Medicina del Lavoro;Med. Lav.
LAW AND SOCIAL INQUIRY-JOURNAL OF THE AMERICAN BAR FOUNDATION;Law Soc. Inq.-J. Am. Bar Found.
NETWORK-COMPUTATION IN NEURAL SYSTEMS;Netw.-Comput. Neural Syst.
Invasive Plant Science and Management;Invasive Plant Sci. Manag.
Automated Software Engineering;Automat. Softw. Eng.
MUSIC PERCEPTION;Music Percept.
INTERNAL MEDICINE;Intern. Med.
INTERNATIONAL JOURNAL OF SURGICAL PATHOLOGY;Int. J. Surg. Pathol.
Journal of Computer Languages;J. Comput. Lang.
JOURNAL OF ETHOLOGY;J. Ethol.
JOURNAL OF ASTROPHYSICS AND ASTRONOMY;J. Astrophys. Astron.
Journal of Forest Research;J. For. Res.
ZEITSCHRIFT FUR SOZIOLOGIE;Z. Soziol.
BRYOLOGIST;Bryologist
PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES;Probab. Eng. Inform. Sci.
Journal of South Asian Development;J. South Asian Dev.
INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY;Int. J. Automot. Technol.
IEEE Computer Architecture Letters;IEEE Comput. Archit. Lett.
Journal of Neurological Surgery Part A-Central European Neurosurgery;J. Neurol. Surg. Part A
Acta Botanica Brasilica;Acta  Bot. Bras.
PETROLEUM SCIENCE AND TECHNOLOGY;Pet. Sci. Technol.
CONTINUITY AND CHANGE;Continuity Change
Advances in Astronomy;Adv. Astron.
Medical Law Review;Med. Law. Rev.
REAL-TIME SYSTEMS;Real-Time Syst.
PHARMAZIE;Pharmazie
ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS;Ann. Inst. Stat. Math.
SOFTWARE TESTING VERIFICATION & RELIABILITY;Softw. Test. Verif. Reliab.
International Journal of Applied Linguistics;Int. J. Appl. Linguist.
JOURNAL OF VETERINARY MEDICAL SCIENCE;J. Vet. Med. Sci.
CZECH JOURNAL OF ANIMAL SCIENCE;Czech J. Anim. Sci.
Diabetologie und Stoffwechsel;Diabetol. Stoffwechs.
Language Variation and Change;Lang. Var. Chang.
JOURNAL OF PALESTINE STUDIES;J. Palest. Stud.
RAFFLES BULLETIN OF ZOOLOGY;Raffles Bull. Zool.
Review of Keynesian Economics;Rev. Keynes. Econ.
MEDICINE SCIENCE AND THE LAW;Med. Sci. Law
Parenting-Science and Practice;Parent.-Sci. Pract.
Journal of Oceanology and Limnology;J. Oceanol. Limnol.
JOURNAL OF TESTING AND EVALUATION;J. Test. Eval.
Turkish Journal of Fisheries and Aquatic Sciences;Turk. J. Fish. Quat. Sci.
ACTA CLINICA BELGICA;Acta Clin. Belg.
Spanish Journal of Psychology;Span. J. Psychol.
Negotiation and Conflict Management Research;Negot. Confl. Manag. Res.
Proceedings of the Institution of Mechanical Engineers Part P-Journal of Sports Engineering and Technology;Proc. Inst. Mech. Eng. Part P-J. Sport. Eng. Technol.
Pigment & Resin Technology;Pigm. Resin. Technol.
Foundations of Chemistry;Found. Chem.
JOURNAL OF IRON AND STEEL RESEARCH INTERNATIONAL;J. Iron Steel Res. Int.
JOURNAL OF BIOLOGICAL EDUCATION;J. Biol. Educ.
STATISTICA SINICA;Stat. Sin.
FISCAL STUDIES;Fisc. Stud.
ACTA ZOOLOGICA;Acta Zool.
Australian Journal of General Practice;Aust. J. Gen. Pract.
Journal for Specialists in Pediatric Nursing;J. Spec. Pediatr. Nurs.
Journal of Systems Science & Complexity;J. Syst. Sci. Complex.
Brazilian Journal of Geology;Braz. J. Geol.
Journal of Homeland Security and Emergency Management;J. Homel. Secur. Emerg. Manag.
Management & Organizational History;Manag. Organ. Hist.
ACTA MATHEMATICA SCIENTIA;Acta Math. Sci.
Journal of Human Capital;J. Hum. Cap.
Oral Health & Preventive Dentistry;Oral Health Prev. Dent.
Acta Dermatovenerologica Croatica;Acta Dermatovenerol. Croat.
ACM SIGCOMM Computer Communication Review;ACM SIGCOMM Comp. Commun. Rev.
ANNALS OF CLINICAL AND LABORATORY SCIENCE;Ann. Clin. Lab. Sci.
ASSEMBLY AUTOMATION;Assem. Autom.
Forest Systems;For. Syst.
LATIN AMERICAN POLITICS AND SOCIETY;Latin Amer. Polit. Soc.
ISSUES IN SCIENCE AND TECHNOLOGY;Issues Sci. Technol.
Nordic Journal of Music Therapy;Nord. J. Music Ther.
Desalination and Water Treatment;Desalin. Water Treat.
Journal of Gerontological Nursing;J. Gerontol. Nurs.
BIOCELL;Biocell
ACTA METALLURGICA SINICA;Acta Metall. Sin.
Indian Journal of Orthopaedics;Indian J. Orthop.
AUSTRALIAN JOURNAL OF SOCIAL ISSUES;Aust. J. Soc. Iss.
INVERTEBRATE BIOLOGY;Invertebr. Biol.
MATHEMATICAL INEQUALITIES & APPLICATIONS;Math. Inequal. Appl.
REVSTAT-Statistical Journal;REVSTAT-Stat. J.
Zdravstveno Varstvo;Zdrav. Varst.
Journal of Water Sanitation and Hygiene for Development;J. Wate Sanit. Hyg. Dev.
Psicologia Educativa;Psicol. Educ.
History and Anthropology;Hist. Anthropol.
JOURNAL OF NEUROGENETICS;J. Neurogenet.
Malaysian Journal of Library & Information Science;Malays. J. Libr. Sci.
JOURNAL OF AIRCRAFT;J. Aircr.
JOURNAL OF GEOMETRY AND PHYSICS;J. Geom. Phys.
WATER SA;Water SA
ECONOMIC RECORD;Econ. Rec.
SURGICAL AND RADIOLOGIC ANATOMY;Surg. Radiol. Anat.
FOLIA PRIMATOLOGICA;Folia Primatol.
JOURNAL OF OBSTETRICS AND GYNAECOLOGY;J. Obstet. Gynaecol.
Latin American Journal of Solids and Structures;Lat. Am. J. Solids Struct.
BIOMEDICAL PAPERS-OLOMOUC;Biomed. Pap-Olomouc
Spanish Journal of Finance and Accounting-Revista Espanola de Financiacion y Contabilida;Span. J. Financ. Account.
TRANSACTIONS OF THE INSTITUTE OF METAL FINISHING;Trans. Inst. Metal Finish.
British Journal of Occupational Therapy;Br. J. Occup. Ther.
DAEDALUS;Daedalus
ACAROLOGIA;Acarologia
Revista de Historia Economica;Rev. Hist. Econ.
Nuclear Technology & Radiation Protection;Nucl. Technol. Radiat. Prot.
HELGOLAND MARINE RESEARCH;Helgoland Mar. Res.
PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS;Physica C
KOEDOE;Koedoe
Translational Cancer Research;Transl. Cancer Res.
JOURNAL OF THE SERBIAN CHEMICAL SOCIETY;J. Serb. Chem. Soc.
Danish Medical Journal;Dan. Med. J.
CANADIAN JOURNAL OF PHYSICS;Can. J. Phys.
Psychosis-Psychological Social and Integrative Approaches;Psychosis
TURKISH JOURNAL OF CHEMISTRY;Turk. J. Chem.
SPANISH JOURNAL OF AGRICULTURAL RESEARCH;Span. J. Agric. Res.
Applicable Analysis and Discrete Mathematics;Appl. Anal. Discret. Math.
Foundations of Science;Found. Sci.
AUSTRALIAN JOURNAL OF BOTANY;Aust. J. Bot.
FEDERAL RESERVE BANK OF ST LOUIS REVIEW;Fed. Reserve Bank St. Louis Rev.
PETROLOGY;Petrology
UNIVERSITY OF TORONTO LAW JOURNAL;Univ. Toronto Law J.
JOURNAL OF AGRICULTURAL METEOROLOGY;J. Agric. Meteorol.
JOURNAL OF DATABASE MANAGEMENT;J. Database Manage.
EVALUATION REVIEW;Eval. Rev.
